0,0,0,0,1,0,0,0.413650955,0
0,0,0,1,0,0,0,0.411205757,1
0,0,1,0,0,0,0,0.399970128,1
0,0,0,0,1,0,0,0.44761496,0
0,0,1,0,0,0,0,0.428654154,0
0,0,1,0,0,0,0,0.572946287,0
0,0,0,0,1,0,0,0.351976169,1
0,0,0,0,1,0,0,0.466565553,0
0,1,0,0,0,0,0,0.414621465,0
0,1,0,0,0,0,0,0.428796366,0
0,0,0,1,0,0,0,0.40045331,1
0,0,0,0,1,0,0,0.410531125,1
0,0,1,0,0,0,0,0.412237091,1
0,0,0,0,1,0,0,0.411540074,1
0,0,1,0,0,0,0,0.438302554,0
0,0,0,0,1,0,0,0.414997325,0
0,0,0,1,0,0,0,0.460648743,0
0,1,0,0,0,0,0,0.537512783,0
0,0,0,0,1,0,0,0.409803773,1
0,0,0,1,0,0,0,0.412696752,1
1,0,0,0,0,0,0,0.424062451,0
0,0,0,1,0,0,0,0.413025174,1
0,1,0,0,0,0,0,0.429586645,0
0,0,0,1,0,0,0,0.971242549,0
0,0,0,0,1,0,0,0.408743109,1
0,1,0,0,0,0,0,0.418808408,0
1,0,0,0,0,0,0,0.422201059,0
0,0,1,0,0,0,0,0.435128432,0
0,0,1,0,0,0,0,0.412556742,1
0,0,0,1,0,0,0,0.411643198,1
0,0,0,1,0,0,0,0.411243247,1
1,0,0,0,0,0,0,0.413072098,1
0,0,1,0,0,0,0,0.397319215,1
1,0,0,0,0,0,0,0.460568598,0
0,0,0,1,0,0,0,0.428240227,0
0,0,0,0,1,0,0,0.413056456,1
0,0,1,0,0,0,0,0.412859389,1
1,0,0,0,0,0,0,0.425575832,0
1,0,0,0,0,0,0,0.414633992,0
0,1,0,0,0,0,0,0.416203874,0
0,0,1,0,0,0,0,0.644296878,0
0,1,0,0,0,0,0,0.430377282,0
0,1,0,0,0,0,0,0.412721772,1
0,0,0,1,0,0,0,0.467606186,0
0,0,0,0,1,0,0,0.46695415,0
0,0,0,1,0,0,0,0.410523318,1
0,0,0,0,0,1,0,0.413072098,1
0,1,0,0,0,0,0,0.405519589,1
0,1,0,0,0,0,0,0.410993337,1
0,0,1,0,0,0,0,0.714715779,0
0,1,0,0,0,0,0,0.409591573,1
0,0,0,0,1,0,0,0.40602361,1
0,0,0,1,0,0,0,0.413870044,0
0,0,1,0,0,0,0,0.492825784,0
0,0,0,0,1,0,0,0.428796366,0
0,0,0,0,1,0,0,0.413979601,0
0,0,0,0,1,0,0,0.408870968,1
0,0,0,0,0,1,0,0.423725286,0
0,0,1,0,0,0,0,0.484604345,0
0,0,0,0,1,0,0,0.428632034,0
0,1,0,0,0,0,0,0.419342431,0
0,0,0,1,0,0,0,0.433762008,0
1,0,0,0,0,0,0,0.41083092,1
0,0,0,0,0,1,0,0.407898306,1
0,0,0,1,0,0,0,0.44885635,0
0,0,1,0,0,0,0,0.463779142,0
0,0,0,0,1,0,0,0.411821339,1
0,1,0,0,0,0,0,0.407723802,1
0,1,0,0,0,0,0,0.444665718,0
0,1,0,0,0,0,0,0.412046392,1
0,0,0,0,1,0,0,0.412984508,1
0,0,0,0,1,0,0,0.44194312,0
0,0,1,0,0,0,0,0.588587057,0
0,1,0,0,0,0,0,0.417186497,0
0,0,0,1,0,0,0,0.415435953,0
0,1,0,0,0,0,0,0.418368768,0
0,1,0,0,0,0,0,0.423583446,0
0,1,0,0,0,0,0,0.412399674,1
0,0,0,0,1,0,0,0.412681114,1
0,1,0,0,0,0,0,0.439049216,0
0,1,0,0,0,0,0,0.428480356,0
0,1,0,0,0,0,0,0.412706134,1
0,1,0,0,0,0,0,0.412806217,1
0,1,0,0,0,0,0,0.538769942,0
0,0,0,0,1,0,0,0.412618567,1
0,0,0,0,1,0,0,0.434373764,0
0,0,0,0,1,0,0,0.505238017,0
0,0,0,0,0,1,0,0.048966251,1
0,0,0,0,1,0,0,0.408353061,1
0,0,0,1,0,0,0,0.412724899,1
1,0,0,0,0,0,0,0.41312528,0
0,0,1,0,0,0,0,0.438775938,0
1,0,0,0,0,0,0,0.412102661,1
0,0,0,0,1,0,0,0.412577913,1
0,0,0,0,1,0,0,0.476709882,0
0,0,1,0,0,0,0,0.420040086,0
0,1,0,0,0,0,0,0.415185292,0
0,0,1,0,0,0,0,0.410699751,1
0,1,0,0,0,0,0,0.40881368,1
1,0,0,0,0,0,0,0.416031448,0
0,0,0,0,1,0,0,0.416997298,0
0,1,0,0,0,0,0,0.412681114,1
0,1,0,0,0,0,0,0.440937747,0
0,0,0,0,1,0,0,0.41068726,1
0,0,0,1,0,0,0,0.444474548,0
1,0,0,0,0,0,0,0.424150693,0
0,0,0,0,0,0,1,0.412121418,1
0,0,0,1,0,0,0,0.410627926,1
0,0,1,0,0,0,0,0.413100253,0
0,0,0,1,0,0,0,0.572930501,0
0,0,0,0,1,0,0,0.428796366,0
0,1,0,0,0,0,0,0.432561274,0
0,0,0,1,0,0,0,0.457348513,0
0,0,1,0,0,0,0,0.311453684,1
0,0,0,0,1,0,0,0.412016695,1
0,0,0,0,1,0,0,0.476632631,0
0,0,1,0,0,0,0,0.421480399,0
0,0,0,0,1,0,0,0.412712389,1
0,0,1,0,0,0,0,0.412790579,1
0,1,0,0,0,0,0,0.428796366,0
0,0,0,1,0,0,0,0.399335472,1
0,0,0,1,0,0,0,0.411983874,1
0,0,0,0,1,0,0,0.411696325,1
1,0,0,0,0,0,0,0.418321671,0
0,1,0,0,0,0,0,0.420002366,0
0,0,1,0,0,0,0,0.419342431,0
0,0,0,0,1,0,0,0.570355448,0
0,0,1,0,0,0,0,0.410521757,1
0,0,0,0,0,1,0,0.515046579,0
0,0,0,0,1,0,0,0.902855961,0
0,1,0,0,0,0,0,0.412237091,0
0,1,0,0,0,0,0,0.411221378,1
0,0,0,0,0,1,0,1.69E-23,1
0,0,0,0,1,0,0,0.412195823,1
1,0,0,0,0,0,0,0.435128432,0
0,0,0,0,1,0,0,0.43798491,0
0,0,0,0,1,0,0,0.41689692,0
0,1,0,0,0,0,0,0.435096718,0
0,0,0,0,1,0,0,0.413003277,1
0,1,0,0,0,0,0,0.410190812,1
0,0,0,0,1,0,0,0.471594596,0
0,0,1,0,0,0,0,0.413697899,0
1,0,0,0,0,0,0,0.999996462,0
0,0,1,0,0,0,0,0.41301579,1
1,0,0,0,0,0,0,0.427216902,0
0,1,0,0,0,0,0,0.458133191,0
0,0,0,1,0,0,0,0.619348914,0
0,0,0,0,0,1,0,0.439891528,0
0,0,0,0,1,0,0,0.414518121,0
0,0,1,0,0,0,0,0.373811595,1
0,1,0,0,0,0,0,0.412945939,1
0,0,0,0,0,1,0,0.441481734,0
0,0,0,0,1,0,0,0.422471785,0
0,1,0,0,0,0,0,0.411655698,1
0,0,1,0,0,0,0,0.476117654,0
0,1,0,0,0,0,0,0.410846536,1
0,1,0,0,0,0,0,0.362417388,1
0,0,0,0,0,1,0,0.555021001,0
0,1,0,0,0,0,0,0.460232013,0
0,1,0,0,0,0,0,0.419091102,0
0,1,0,0,0,0,0,0.420898451,0
0,1,0,0,0,0,0,0.444665718,0
0,0,1,0,0,0,0,0.406978619,1
0,1,0,0,0,0,0,0.428353968,0
0,0,0,0,1,0,0,0.414637124,0
0,0,0,0,1,0,0,0.411305732,1
0,0,0,0,0,1,0,0.414637124,0
0,0,0,0,0,1,0,0.330816795,1
0,0,1,0,0,0,0,0.540074684,0
0,0,0,0,0,1,0,0.416203874,0
0,1,0,0,0,0,0,0.997762911,0
0,0,0,0,1,0,0,0.411118286,1
0,0,0,1,0,0,0,0.416200739,0
0,1,0,0,0,0,0,0.412221459,1
0,0,0,1,0,0,0,0.417345537,0
0,1,0,0,0,0,0,0.423901738,0
0,0,1,0,0,0,0,0.367985885,0
0,0,0,1,0,0,0,0.35775709,1
0,0,0,0,0,1,0,0.541119365,0
0,1,0,0,0,0,0,0.411955741,1
0,0,1,0,0,0,0,0.409285814,1
1,0,0,0,0,0,0,0.490326496,0
0,1,0,0,0,0,0,0.412759302,1
0,0,0,0,1,0,0,0.406833663,1
1,0,0,0,0,0,0,0.492825784,0
0,0,0,0,1,0,0,0.412552896,1
0,1,0,0,0,0,0,0.424705466,0
0,1,0,0,0,0,0,0.47428025,0
0,0,1,0,0,0,0,0.459953155,0
0,0,0,1,0,0,0,0.407998033,1
0,1,0,0,0,0,0,0.412380914,1
0,1,0,0,0,0,0,0.410846536,1
1,0,0,0,0,0,0,0.508917912,0
0,1,0,0,0,0,0,0.409201555,1
0,1,0,0,0,0,0,0.4239364,0
0,1,0,0,0,0,0,0.412712389,1
0,1,0,0,0,0,0,0.415918599,0
0,1,0,0,0,0,0,0.434811308,0
0,0,0,1,0,0,0,0.428733159,0
0,0,0,0,1,0,0,0.419342431,0
0,0,0,0,0,0,1,0.416391999,0
0,0,0,1,0,0,0,0.423920644,0
0,0,0,0,1,0,0,0.413072098,1
0,0,0,0,1,0,0,0.412165185,1
0,1,0,0,0,0,0,0.412837495,1
0,0,1,0,0,0,0,0.460648743,0
0,0,0,0,0,1,0,1,0
0,1,0,0,0,0,0,0.410588487,1
0,1,0,0,0,0,0,0.413025174,1
0,0,0,0,0,1,0,0.460552569,0
0,0,0,1,0,0,0,0.603192604,0
0,0,1,0,0,0,0,0.457652751,0
0,0,1,0,0,0,0,0.223691723,1
1,0,0,0,0,0,0,0.419342431,0
0,0,0,0,1,0,0,0.420332442,0
0,0,0,0,1,0,0,0.473385931,0
0,0,0,0,1,0,0,0.414637124,0
0,1,0,0,0,0,0,0.435334592,0
0,0,0,0,1,0,0,0.412012007,1
0,0,0,0,1,0,0,0.418748735,0
0,0,0,1,0,0,0,0.404440659,1
1,0,0,0,0,0,0,0.444343925,0
0,1,0,0,0,0,0,0.413491354,0
0,1,0,0,0,0,0,0.421968145,0
0,1,0,0,0,0,0,0.412947941,1
0,1,0,0,0,0,0,0.48900448,0
0,0,1,0,0,0,0,0.409916128,1
1,0,0,0,0,0,0,0.460520512,0
0,0,1,0,0,0,0,0.495654437,0
1,0,0,0,0,0,0,0.422235684,0
0,1,0,0,0,0,0,0.411899478,1
0,0,0,0,0,1,0,0.388992085,1
0,0,0,1,0,0,0,0.432133762,0
0,0,1,0,0,0,0,0.41131198,1
0,1,0,0,0,0,0,0.414919013,0
0,0,0,0,1,0,0,0.419980364,0
0,0,0,0,1,0,0,0.413663473,0
0,0,0,0,1,0,0,0.411196385,1
0,0,1,0,0,0,0,0.435299702,0
0,0,1,0,0,0,0,0.828902747,0
1,0,0,0,0,0,0,0.413697899,0
0,0,0,0,1,0,0,0.413516388,0
0,0,0,1,0,0,0,0.412612313,1
0,0,1,0,0,0,0,0.407901422,1
0,0,0,0,1,0,0,0.41777232,0
0,0,0,0,1,0,0,0.413055424,1
0,1,0,0,0,0,0,0.421857996,0
0,0,0,0,1,0,0,0.427816925,0
0,0,0,0,1,0,0,0.42563892,0
0,0,0,0,0,0,1,0.41093399,1
0,1,0,0,0,0,0,0.397353203,1
0,1,0,0,0,0,0,0.48315424,0
0,1,0,0,0,0,0,0.409519807,1
0,1,0,0,0,0,0,0.41432398,0
1,0,0,0,0,0,0,0.411440083,1
1,0,0,0,0,0,0,0.422197911,0
0,0,0,1,0,0,0,0.47005791,0
0,0,0,0,0,1,0,0.448246744,0
1,0,0,0,0,0,0,0.47658435,0
0,0,1,0,0,0,0,0.412015101,1
0,1,0,0,0,0,0,0.414439835,0
0,0,0,0,1,0,0,0.414010905,0
0,0,0,0,0,1,0,0.468961999,0
0,0,0,0,1,0,0,0.488794906,0
0,1,0,0,0,0,0,0.414919013,0
0,0,0,1,0,0,0,0.428543553,0
0,0,0,0,1,0,0,0.416517429,0
0,0,0,0,1,0,0,0.412915691,1
0,0,0,0,0,1,0,0.713659604,0
0,1,0,0,0,0,0,0.434522771,0
0,0,0,0,1,0,0,0.428692076,0
1,0,0,0,0,0,0,0.462653011,0
0,0,0,0,1,0,0,0.413009533,1
0,0,1,0,0,0,0,0.412993892,1
0,0,0,1,0,0,0,0.419339289,0
0,1,0,0,0,0,0,0.412421562,1
0,1,0,0,0,0,0,0.419342431,0
0,0,0,1,0,0,0,0.380627316,1
1,0,0,0,0,0,0,0.408191276,1
0,1,0,0,0,0,0,0.382443494,1
0,0,1,0,0,0,0,0.414195611,0
1,0,0,0,0,0,0,0.460648743,0
0,0,1,0,0,0,0,0.429507601,0
0,0,0,1,0,0,0,0.410268858,1
0,0,0,0,1,0,0,0.40918287,1
0,0,0,0,1,0,0,0.416203874,0
0,1,0,0,0,0,0,0.412199574,1
0,1,0,0,0,0,0,0.428382405,0
0,0,0,0,1,0,0,0.45142091,0
0,0,0,1,0,0,0,0.432057771,0
0,0,0,0,1,0,0,0.412587295,1
0,1,0,0,0,0,0,0.411958867,1
0,0,0,1,0,0,0,0.48365369,0
0,0,1,0,0,0,0,0.427216902,0
0,1,0,0,0,0,0,0.41002537,1
0,0,0,0,1,0,0,0.568124868,0
0,0,0,0,0,1,0,0.253651941,0
0,0,0,1,0,0,0,0.228739551,1
0,1,0,0,0,0,0,0.428164404,0
0,1,0,0,0,0,0,0.572946287,0
0,0,0,1,0,0,0,0.431861474,0
1,0,0,0,0,0,0,0.412993892,1
0,0,1,0,0,0,0,0.492825784,0
0,0,1,0,0,0,0,0.42163772,0
0,1,0,0,0,0,0,0.411196385,1
0,0,1,0,0,0,0,0.415717999,0
0,0,0,0,1,0,0,0.428796366,0
0,1,0,0,0,0,0,0.413072098,1
0,1,0,0,0,0,0,0.443464808,0
0,0,1,0,0,0,0,0.408272322,1
0,0,0,0,1,0,0,0.434969864,0
0,1,0,0,0,0,0,0.395975944,1
0,0,0,0,0,1,0,0.371732923,1
0,1,0,0,0,0,0,0.422487526,0
0,0,0,1,0,0,0,0.41306897,1
0,0,1,0,0,0,0,0.413072098,1
0,0,0,0,0,1,0,0.554240113,0
0,1,0,0,0,0,0,0.411833841,1
0,0,0,0,0,1,0,0.363664634,1
0,1,0,0,0,0,0,0.412480973,1
0,0,0,0,1,0,0,0.444665718,0
0,0,0,1,0,0,0,0.413845003,0
0,1,0,0,0,0,0,0.40547433,1
0,0,0,0,1,0,0,0.418839816,0
0,0,0,0,0,1,0,0.440702381,0
1,0,0,0,0,0,0,0.416031448,0
0,1,0,0,0,0,0,0.411665074,1
0,0,0,0,0,1,0,0.828721503,0
0,0,1,0,0,0,0,0.423964761,0
0,1,0,0,0,0,0,0.428796366,0
0,0,1,0,0,0,0,0.999999999,0
0,1,0,0,0,0,0,0.414637124,0
0,1,0,0,0,0,0,0.437127526,0
0,0,0,0,1,0,0,0.421228719,0
0,1,0,0,0,0,0,0.413012661,1
0,0,0,1,0,0,0,0.397377922,1
0,0,1,0,0,0,0,0.457681576,0
0,0,0,0,1,0,0,0.412728027,1
0,0,0,1,0,0,0,0.41537955,0
0,1,0,0,0,0,0,0.419326721,0
0,0,0,1,0,0,0,0.433790531,0
0,0,0,0,0,1,0,0.406720855,1
0,0,0,0,1,0,0,0.362116751,1
0,1,0,0,0,0,0,0.399641922,1
0,0,1,0,0,0,0,0.428685756,0
0,0,0,0,1,0,0,0.4223616,0
0,0,0,0,1,0,0,0.416203874,0
0,0,1,0,0,0,0,0.201869813,1
0,0,1,0,0,0,0,0.380875265,1
0,0,1,0,0,0,0,0.607683568,0
0,0,0,0,1,0,0,0.408225564,1
0,0,1,0,0,0,0,0.517589026,0
0,1,0,0,0,0,0,0.412955761,1
0,0,0,1,0,0,0,0.410834043,1
0,0,0,0,0,1,0,0.444665718,0
0,1,0,0,0,0,0,0.43054178,0
0,1,0,0,0,0,0,0.410658686,1
0,0,0,0,0,1,0,0.393587888,1
0,1,0,0,0,0,0,0.41777232,0
0,0,1,0,0,0,0,0.409042505,1
0,0,1,0,0,0,0,0.519924443,0
0,0,1,0,0,0,0,0.417455359,0
0,1,0,0,0,0,0,0.971242909,0
0,0,0,0,0,1,0,0.386764852,1
1,0,0,0,0,0,0,0.381417015,1
1,0,0,0,0,0,0,0.418321671,0
1,0,0,0,0,0,0,0.409045624,1
0,0,1,0,0,0,0,0.412990764,1
0,0,0,0,1,0,0,0.414183087,0
0,1,0,0,0,0,0,0.609288168,0
0,0,1,0,0,0,0,0.997762767,0
0,1,0,0,0,0,0,0.416172523,0
0,1,0,0,0,0,0,0.670606138,0
1,0,0,0,0,0,0,0.411665043,1
0,0,0,0,1,0,0,0.412759302,1
0,0,0,0,1,0,0,0.412884412,1
0,1,0,0,0,0,0,0.427674795,0
0,0,0,0,0,1,0,0.431940623,0
0,1,0,0,0,0,0,0.4056611,1
0,0,0,1,0,0,0,0.397170915,1
0,1,0,0,0,0,0,0.409245415,1
0,1,0,0,0,0,0,0.645895077,0
0,1,0,0,0,0,0,0.419043983,0
0,0,0,0,0,1,0,0.460510895,0
0,0,0,0,0,1,0,0.829708257,0
0,0,0,0,1,0,0,0.415576969,0
0,0,0,0,1,0,0,0.407356172,1
0,0,0,1,0,0,0,0.420662588,0
0,0,0,0,1,0,0,0.572270521,0
0,1,0,0,0,0,0,0.412396548,1
0,1,0,0,0,0,0,0.408674507,1
0,0,0,1,0,0,0,0.412149554,1
0,0,0,0,0,1,0,0.407851561,0
0,1,0,0,0,0,0,0.42233012,0
0,0,0,0,1,0,0,0.971242909,0
0,0,0,1,0,0,0,0.439112775,0
0,1,0,0,0,0,0,0.411036256,1
0,0,0,0,1,0,0,0.414258228,0
0,1,0,0,0,0,0,0.371467621,1
0,0,1,0,0,0,0,0.40391552,1
0,0,1,0,0,0,0,0.413222265,0
0,1,0,0,0,0,0,0.411349473,1
0,0,0,1,0,0,0,0.45630474,0
0,0,0,0,1,0,0,0.413068,1
0,1,0,0,0,0,0,0.412846878,1
0,1,0,0,0,0,0,0.4240593,0
0,1,0,0,0,0,0,0.416200739,0
0,0,0,1,0,0,0,0.476709882,0
0,1,0,0,0,0,0,0.422337046,0
0,0,0,0,1,0,0,0.476182023,0
0,0,0,0,1,0,0,0.413072098,1
0,0,1,0,0,0,0,0.449900377,0
0,0,0,1,0,0,0,0.413976471,0
0,0,0,0,0,1,0,0.389656254,1
1,0,0,0,0,0,0,0.572946287,0
0,0,0,1,0,0,0,0.339082984,1
0,0,0,1,0,0,0,0.412757269,1
0,0,0,0,1,0,0,0.428180201,0
1,0,0,0,0,0,0,0.427027465,0
0,0,0,0,1,0,0,0.413747976,0
0,1,0,0,0,0,0,0.412771813,1
0,0,0,1,0,0,0,0.405622244,1
0,1,0,0,0,0,0,0.418839816,0
0,0,0,0,0,1,0,0.428796366,0
1,0,0,0,0,0,0,0.588652671,0
0,0,0,0,1,0,0,0.544321615,0
0,0,1,0,0,0,0,0.411383841,1
0,0,0,0,0,0,1,0.41355394,0
0,1,0,0,0,0,0,0.412570158,1
0,0,0,0,1,0,0,0.56662043,0
0,1,0,0,0,0,0,0.419342431,0
0,1,0,0,0,0,0,0.416721276,0
0,1,0,0,0,0,0,0.424046694,0
0,1,0,0,0,0,0,0.413056456,1
0,1,0,0,0,0,0,0.412834367,0
0,1,0,0,0,0,0,0.426238376,0
0,0,0,0,1,0,0,0.49853498,0
0,0,1,0,0,0,0,0.829797571,0
